"","pid.chr","data.i","position","logratio"
"1","20183.11",1,198510,0.592862
"2","20183.11",2,198560,0.338875
"3","20183.11",3,202167,-0.451427
"4","20183.11",4,206767,-0.121891
"5","20183.11",5,211120,0.231632
"6","20183.11",6,211447,-0.0273514
"7","20183.11",7,216609,-0.110482
"8","20183.11",8,217011,-0.0489788
"9","20183.11",9,217140,-0.834957
"10","20183.11",10,217999,0.338763
"11","20183.11",11,221584,-0.155581
"12","20183.11",12,224393,-0.140115
"13","20183.11",13,224676,0.174812
"14","20183.11",14,227051,0.68278
"15","20183.11",15,230368,0.094717
"16","20183.11",16,230499,-0.20196
"17","20183.11",17,231980,0.210481
"18","20183.11",18,232598,0.128437
"19","20183.11",19,233978,-0.029282
"20","20183.11",20,235619,0.428517
"21","20183.11",21,235903,0.0806045
"22","20183.11",22,237600,0.412318
"23","20183.11",23,241489,-0.139103
"24","20183.11",24,242112,-0.136403
"25","20183.11",25,242197,0.0426022
"26","20183.11",26,243987,0.483662
"27","20183.11",27,244197,0.317581
"28","20183.11",28,244383,0.57359
"29","20183.11",29,244552,-0.0638697
"30","20183.11",30,245446,-0.231175
"31","20183.11",31,247329,0.0894104
"32","20183.11",32,249097,0.00499369
"33","20183.11",33,251034,0.783096
"34","20183.11",34,252231,-0.511263
"35","20183.11",35,252283,-0.15679
"36","20183.11",36,252318,0.393983
"37","20183.11",37,252649,-0.407812
"38","20183.11",38,252851,-0.105193
"39","20183.11",39,253390,-0.200476
"40","20183.11",40,253662,-0.109889
"41","20183.11",41,253841,0.311544
"42","20183.11",42,254010,-0.000918246
"43","20183.11",43,254052,0.379995
"44","20183.11",44,254256,0.66926
"45","20183.11",45,254869,-0.269154
"46","20183.11",46,256714,0.550315
"47","20183.11",47,261672,-0.0675218
"48","20183.11",48,262234,-0.788429
"49","20183.11",49,268799,0.0472712
"50","20183.11",50,270514,0.119087
"51","20183.11",51,270715,-0.302875
"52","20183.11",52,274313,-0.464311
"53","20183.11",53,274780,-0.13531
"54","20183.11",54,275185,0.25179
"55","20183.11",55,277087,0.0790375
"56","20183.11",56,283928,-0.0255048
"57","20183.11",57,283951,0.678227
"58","20183.11",58,285920,0.104675
"59","20183.11",59,286134,0.13624
"60","20183.11",60,297789,0.13922
