"","pid.chr","data.i","position","logratio"
"1","57.16",1,146672,-0.345564459154601
"2","57.16",2,2128039,-0.382701517159154
"3","57.16",3,2137393,-0.307572801910292
"4","57.16",4,2470875,-0.37894449670026
"5","57.16",5,2485401,-0.397828209246621
"6","57.16",6,2613197,-0.461958546666336
"7","57.16",7,3157855,-0.312939311660108
"8","57.16",8,3215784,-0.395928676331139
"9","57.16",9,3653279,-0.469929257774916
"10","57.16",10,3860356,-0.320125852253377
"11","57.16",11,3978326,-0.486004020632987
"12","57.16",12,4701038,-0.397828209246621
"13","57.16",13,5022566,-0.272297327162762
"14","57.16",14,5207034,-0.220950447162541
"15","57.16",15,6273093,-0.354759487354735
"16","57.16",16,7374664,-0.409278229990159
"17","57.16",17,8804633,-0.37145968073724
"18","57.16",18,9727744,-0.395928676331139
"19","57.16",19,9728705,-0.473931188332412
"20","57.16",20,10183958,-0.364013496254377
"21","57.16",21,11067431,-0.508403405589552
"22","57.16",22,11254019,-0.409278229990159
"23","57.16",23,12602289,-0.388355456626338
"24","57.16",24,12998131,-0.614845103115656
"25","57.16",25,13969474,-0.516635639286651
"26","57.16",26,14328441,-0.284545872884282
"27","57.16",27,15724579,-0.375197234747053
"28","57.16",28,15916427,-0.318325858207167
"29","57.16",29,17647181,-0.42081985187285
"30","57.16",30,19541751,-0.46394709975979
"31","57.16",31,21028753,-0.279283757478869
"32","57.16",32,22311838,-0.526992432083826
"33","57.16",33,24110777,-0.45600928033515
"34","57.16",34,24110991,-0.516635639286651
"35","57.16",35,24111444,-0.539519529959989
"36","57.16",36,24142620,-0.494109070270043
"37","57.16",37,24150267,-0.477944250839036
"38","57.16",38,24185796,-0.496142467422571
"39","57.16",39,24219756,-0.524915117051217
"40","57.16",40,24598193,-0.392137097168765
"41","57.16",41,25943915,-0.424687669312563
"42","57.16",42,27412069,-0.541617995843987
"43","57.16",43,27569527,-0.522840788813359
"44","57.16",44,28879021,-0.358453970912476
"45","57.16",45,30271003,-0.37894449670026
"46","57.16",46,31047120,-0.345564459154601
"47","57.16",47,31382011,-0.486004020632987
"48","57.16",48,32359038,-0.0424567992428948
"49","57.16",49,32654993,-0.258425152581204
"50","57.16",50,33637376,-0.29689930039584
"51","57.16",51,34996328,0.0908534304511135
"52","57.16",52,46385801,0
"53","57.16",53,47316878,-0.118726938570751
"54","57.16",54,48048038,0.200378797984026
"55","57.16",55,48451968,-0.0816137655536521
"56","57.16",56,48681928,-0.0115879742752118
"57","57.16",57,49246571,0.037030730944967
"58","57.16",58,50275364,0.0426443374084937
"59","57.16",59,50716668,0.0143552929770701
"60","57.16",60,52585929,0.0662614422687213
"61","57.16",61,53376109,0.018634174139051
"62","57.16",62,53521739,-0.0558912008920451
"63","57.16",63,54921274,0.0412429822318813
"64","57.16",64,55418463,0.0412429822318813
"65","57.16",65,56278574,0.172487515510134
"66","57.16",66,57445586,-0.0335695326937018
"67","57.16",67,57897245,0.0426443374084937
"68","57.16",68,58919330,0.0157829972409275
"69","57.16",69,60642214,-0.0573916638883367
"70","57.16",70,61980336,-0.0513991525066443
"71","57.16",71,63696953,-0.15360697914764
"72","57.16",72,64615627,-0.0558912008920451
"73","57.16",73,66271309,0.0894981508391026
"74","57.16",74,66463403,0.0579700686373299
"75","57.16",75,67065526,-0.0588936890535686
"76","57.16",76,67588945,-0.131313234677865
"77","57.16",77,68529192,-0.0499049058263139
"78","57.16",78,68761056,0.0313951962755343
"79","57.16",79,70688305,0.0114956388378294
"80","57.16",80,72975690,0.0510240030244669
"81","57.16",81,76218930,-0.0350469470992008
"82","57.16",82,77738083,0.0440443327060212
"83","57.16",83,79567565,0.094911647025467
"84","57.16",84,79682248,0.0908534304511135
"85","57.16",85,80401507,0.0690146779151805
"86","57.16",86,82082018,-0.0558912008920451
"87","57.16",87,83580440,0.0786098346963665
"88","57.16",88,84602969,0.0648828515848544
"89","57.16",89,85886504,0.124328135002202
"90","57.16",90,87268496,0.124328135002202
"91","57.16",91,88030869,-0.0969617298870879
"92","57.16",92,89598291,0.149259365499623
"93","57.16",93,89907092,0.018634174139051
"94","57.16",94,90115829,-0.00578235259400611
