"","pid.chr","data.i","position","logratio"
"1","20130.15",1,20016316,0.46751
"2","20130.15",2,20018714,-0.485498
"3","20130.15",3,20030563,0.438149
"4","20130.15",4,20035656,-0.211055
"5","20130.15",5,20057581,0.0573835
"6","20130.15",6,20061514,0.0266497
"7","20130.15",7,20061970,0.547214
"8","20130.15",8,20071631,-0.00540688
"9","20130.15",9,20071673,-0.732221
"10","20130.15",10,20072373,0.19866
"11","20130.15",11,20077520,0.0147135
"12","20130.15",12,20085240,0.495321
"13","20130.15",13,20088018,0.122228
"14","20130.15",14,20094830,-0.188473
"15","20130.15",15,20095509,-0.50587
"16","20130.15",16,20101641,-0.683882
"17","20130.15",17,20110238,0.865544
"18","20130.15",18,20112262,-0.124889
"19","20130.15",19,20116146,1.0799
"20","20130.15",20,20119355,-0.264688
"21","20130.15",21,20122595,0.0342853
"22","20130.15",22,20130129,0.139427
"23","20130.15",23,20134801,-0.388899
"24","20130.15",24,20141281,0.13862
"25","20130.15",25,20141945,-0.355095
"26","20130.15",26,20143409,0.290513
"27","20130.15",27,20143651,-0.335077
"28","20130.15",28,20152716,0.26006
"29","20130.15",29,20155626,-0.485879
"30","20130.15",30,20162733,0.0899374
"31","20130.15",31,20163659,-0.552711
"32","20130.15",32,20172595,0.107462
"33","20130.15",33,20175852,-0.220468
"34","20130.15",34,20176499,0.18625
"35","20130.15",35,20179919,0.310988
"36","20130.15",36,20180104,0.365957
"37","20130.15",37,20180945,0.024688
"38","20130.15",38,20184089,0.776808
"39","20130.15",39,20186408,0.535895
"40","20130.15",40,20186639,-0.490109
"41","20130.15",41,20190829,0.557528
"42","20130.15",42,20191741,0.424396
"43","20130.15",43,20192011,-0.476785
"44","20130.15",44,20192157,0.0780081
"45","20130.15",45,20194726,-0.191008
"46","20130.15",46,20203949,-0.156665
"47","20130.15",47,20216943,-0.0767116
"48","20130.15",48,20262224,0.45642
"49","20130.15",49,20265966,0.80657
"50","20130.15",50,20284054,-0.0152896
"51","20130.15",51,20291301,-0.460148
"52","20130.15",52,20395517,0.370352
"53","20130.15",53,20404842,0.385319
"54","20130.15",54,20411366,-0.20096
"55","20130.15",55,20411636,-0.1657
"56","20130.15",56,20412014,-0.610535
"57","20130.15",57,20412466,-0.22779
"58","20130.15",58,20416131,-0.289548
"59","20130.15",59,20416225,-0.495008
"60","20130.15",60,20422366,0.47319
"61","20130.15",61,20440526,0.739738
"62","20130.15",62,20446126,-0.409177
"63","20130.15",63,20454247,-0.217094
"64","20130.15",64,20472839,0.413303
"65","20130.15",65,20488324,-0.0204956
"66","20130.15",66,20493425,0.128553
"67","20130.15",67,20494289,-0.213262
"68","20130.15",68,20498671,-0.500661
"69","20130.15",69,20511142,0.00120178
"70","20130.15",70,20532605,0.242441
"71","20130.15",71,20541968,0.414214
"72","20130.15",72,20549878,-0.132751
"73","20130.15",73,20550686,0.0362142
"74","20130.15",74,20556430,-0.192102
"75","20130.15",75,20564575,0.0858175
"76","20130.15",76,20569939,-0.30006
"77","20130.15",77,20572604,-0.271232
"78","20130.15",78,20573344,-0.232474
"79","20130.15",79,20574146,0.403764
"80","20130.15",80,20577500,0.393491
"81","20130.15",81,20577514,-0.108799
"82","20130.15",82,20577685,-0.181079
"83","20130.15",83,20578040,-0.10876
"84","20130.15",84,20578052,0.154903
"85","20130.15",85,20578149,0.406869
"86","20130.15",86,20578292,0.315334
"87","20130.15",87,20578354,0.0722822
"88","20130.15",88,20578409,-0.209194
"89","20130.15",89,20581439,-0.900782
"90","20130.15",90,20581440,-1.05501
"91","20130.15",91,20581441,-1.15493
"92","20130.15",92,20581442,-1.40056
"93","20130.15",93,20581443,-1.29839
"94","20130.15",94,20581550,-1.67069
"95","20130.15",95,20581552,-1.47932
"96","20130.15",96,20585976,0.0776053
"97","20130.15",97,20586078,-0.778886
"98","20130.15",98,20586092,-0.50223
"99","20130.15",99,20586471,-0.491759
"100","20130.15",100,20586647,0.0346313
"101","20130.15",101,20586659,0.0421957
"102","20130.15",102,20586674,0.188844
"103","20130.15",103,20586733,-0.398589
"104","20130.15",104,20586900,0.0908171
"105","20130.15",105,20586927,-0.476292
"106","20130.15",106,20586930,-0.710106
"107","20130.15",107,20586945,-0.78677
"108","20130.15",108,20590015,0.757105
"109","20130.15",109,20590030,-0.42203
"110","20130.15",110,20590148,-0.439799
"111","20130.15",111,20601542,0.0927801
"112","20130.15",112,20601612,0.00746913
"113","20130.15",113,20601711,-0.301163
"114","20130.15",114,20601794,-0.151002
"115","20130.15",115,20601809,0.128781
"116","20130.15",116,20602040,-0.199003
"117","20130.15",117,20602406,-0.862495
"118","20130.15",118,20606686,-0.0707353
"119","20130.15",119,20607481,0.299609
"120","20130.15",120,20607546,-0.0164918
"121","20130.15",121,20607593,0.708322
"122","20130.15",122,20607637,0.604846
"123","20130.15",123,20608061,-0.439856
"124","20130.15",124,20609607,-0.1222
"125","20130.15",125,20611357,0.104437
"126","20130.15",126,20611497,0.216943
"127","20130.15",127,20615295,-0.15371
"128","20130.15",128,20615837,-0.511832
"129","20130.15",129,20616714,-0.528374
"130","20130.15",130,20624194,-0.1009
"131","20130.15",131,20626996,0.40822
"132","20130.15",132,20627480,0.194451
"133","20130.15",133,20646563,0.279865
"134","20130.15",134,20717374,0.575943
"135","20130.15",135,20730453,-0.0358443
"136","20130.15",136,20735411,0.282472
"137","20130.15",137,20743782,0.573566
"138","20130.15",138,20795328,0.444702
"139","20130.15",139,20806345,-0.213408
"140","20130.15",140,20814965,-0.069805
"141","20130.15",141,20820055,0.0739454
"142","20130.15",142,20820147,-0.0857831
"143","20130.15",143,20830362,-0.167793
"144","20130.15",144,20843550,-0.410047
"145","20130.15",145,20849338,0.119573
"146","20130.15",146,20849596,-0.196445
"147","20130.15",147,20852107,-0.074725
"148","20130.15",148,20853080,0.475838
"149","20130.15",149,20854501,-0.0285587
"150","20130.15",150,20860427,-0.414519
"151","20130.15",151,20863052,0.0195628
"152","20130.15",152,20870339,-0.531671
"153","20130.15",153,20870479,0.695846
"154","20130.15",154,20871836,0.397281
"155","20130.15",155,20874249,0.366184
"156","20130.15",156,20875833,0.970249
"157","20130.15",157,20876306,0.357151
"158","20130.15",158,20879084,-0.633192
"159","20130.15",159,20879831,-0.329705
"160","20130.15",160,20886821,0.357731
"161","20130.15",161,20891601,-0.0859733
"162","20130.15",162,20893699,-0.651162
"163","20130.15",163,20935179,-0.25513
"164","20130.15",164,20939503,-0.78692
"165","20130.15",165,20940014,0.221034
"166","20130.15",166,20941065,-0.251459
"167","20130.15",167,20943196,0.402512
"168","20130.15",168,20943812,-0.472369
"169","20130.15",169,20943871,-0.900168
"170","20130.15",170,20943918,-0.422649
"171","20130.15",171,20944046,-0.701088
"172","20130.15",172,20949977,-0.430817
"173","20130.15",173,20951443,0.280913
"174","20130.15",174,20957751,1.30898
"175","20130.15",175,20957944,0.0463357
"176","20130.15",176,20957978,0.117382
"177","20130.15",177,20963589,0.0424243
"178","20130.15",178,20971254,0.741008
"179","20130.15",179,20973074,0.354659
"180","20130.15",180,20974727,-0.535411
"181","20130.15",181,20978898,0.605046
"182","20130.15",182,20983813,-0.46123
"183","20130.15",183,20984401,0.269846
"184","20130.15",184,20986686,0.430106
"185","20130.15",185,20988425,-0.329814
"186","20130.15",186,20992233,0.130969
"187","20130.15",187,20998563,-0.164479
"188","20130.15",188,21000893,0.138461
"189","20130.15",189,21001420,0.0618256
"190","20130.15",190,21007461,0.591312
"191","20130.15",191,21023622,0.127504
"192","20130.15",192,21033518,0.0689297
"193","20130.15",193,21033557,-0.611255
"194","20130.15",194,21035483,-0.281544
"195","20130.15",195,21038608,1.07995
"196","20130.15",196,21044178,0.268203
"197","20130.15",197,21044196,-0.124418
"198","20130.15",198,21049364,0.0432792
"199","20130.15",199,21049515,0.34404
"200","20130.15",200,21069837,-0.238923
"201","20130.15",201,21073513,0.0847723
"202","20130.15",202,21073528,0.450788
"203","20130.15",203,21085511,0.757305
"204","20130.15",204,21086299,0.423246
"205","20130.15",205,21086312,-0.148518
"206","20130.15",206,21089802,0.0725353
"207","20130.15",207,21091397,0.0705897
"208","20130.15",208,21091831,0.164809
"209","20130.15",209,21095101,0.0694875
"210","20130.15",210,21095791,-0.0915829
"211","20130.15",211,21098527,0.0248559
"212","20130.15",212,21098537,0.589283
"213","20130.15",213,21098682,0.425089
"214","20130.15",214,21099628,0.991447
"215","20130.15",215,21101779,-0.216812
"216","20130.15",216,21101814,-0.782442
"217","20130.15",217,21104605,0.237455
