"","pid.chr","data.i","position","logratio"
"1","20158.9",1,28046,-0.194
"2","20158.9",2,65214,0.16
"3","20158.9",3,90463,0.225
"4","20158.9",4,149641,0.051
"5","20158.9",5,180225,0.1
"6","20158.9",6,213532,0.163
"7","20158.9",7,251782,0.382
"8","20158.9",8,296785,0.219
"9","20158.9",9,341651,-0.088
"10","20158.9",10,389168,-0.104
"11","20158.9",11,421626,-0.061
"12","20158.9",12,450760,-0.069
"13","20158.9",13,495809,-0.179
"14","20158.9",14,534089,0.144
"15","20158.9",15,588657,0.054
"16","20158.9",16,616355,-0.012
"17","20158.9",17,654458,0.178
"18","20158.9",18,702301,0.315
"19","20158.9",19,731291,-0.273
"20","20158.9",20,783973,0.087
"21","20158.9",21,822374,0.361
"22","20158.9",22,868503,0.113
"23","20158.9",23,905964,0.286
"24","20158.9",24,944307,-0.037
"25","20158.9",25,984086,0.396
"26","20158.9",26,1029002,0.228
"27","20158.9",27,1058198,-0.023
"28","20158.9",28,1102297,0.283
"29","20158.9",29,1143548,0.292
"30","20158.9",30,1180577,0.314
"31","20158.9",31,1216818,0.052
"32","20158.9",32,1264330,0.157
"33","20158.9",33,1296416,0.039
"34","20158.9",34,1341898,0.109
"35","20158.9",35,1384373,0.534
"36","20158.9",36,1420482,-0.114
"37","20158.9",37,1466439,0.18
"38","20158.9",38,1506795,0.044
"39","20158.9",39,1530352,0.498
"40","20158.9",40,1575308,-0.249
"41","20158.9",41,1611510,0.505
"42","20158.9",42,1669460,0.223
"43","20158.9",43,1700450,0.401
"44","20158.9",44,1731064,0.101
"45","20158.9",45,1776718,0.233
"46","20158.9",46,1824986,0.032
"47","20158.9",47,1856933,0.465
"48","20158.9",48,1891948,0.073
"49","20158.9",49,1947481,0.059
"50","20158.9",50,1975231,0.203
"51","20158.9",51,2011317,-0.114
"52","20158.9",52,2058163,0.152
"53","20158.9",53,2102643,0.072
"54","20158.9",54,2143698,0.011
"55","20158.9",55,2189499,0.018
"56","20158.9",56,2227299,0.123
"57","20158.9",57,2259431,0.032
"58","20158.9",58,2293152,0.161
"59","20158.9",59,2339138,0.244
"60","20158.9",60,2382116,0.179
"61","20158.9",61,2412800,0.207
"62","20158.9",62,2455325,0.073
"63","20158.9",63,2499354,0.034
"64","20158.9",64,2533761,0.109
"65","20158.9",65,2575957,-0.05
"66","20158.9",66,2611257,0.005
"67","20158.9",67,2668419,0.18
"68","20158.9",68,2698373,0.331
"69","20158.9",69,2734444,0.013
"70","20158.9",70,2785872,-0.031
"71","20158.9",71,2818438,0.452
"72","20158.9",72,2863204,0.161
"73","20158.9",73,2909229,0.252
"74","20158.9",74,2942343,0.322
"75","20158.9",75,2988065,-0.112
"76","20158.9",76,3024191,-0.145
"77","20158.9",77,3058705,0.184
"78","20158.9",78,3090557,0.198
"79","20158.9",79,3139007,0.439
"80","20158.9",80,3183347,0.322
"81","20158.9",81,3214540,0.165
"82","20158.9",82,3262731,0.061
"83","20158.9",83,3305609,0.107
"84","20158.9",84,3345493,0.232
"85","20158.9",85,3380417,-0.229
"86","20158.9",86,3411076,0.066
"87","20158.9",87,3460104,0.156
"88","20158.9",88,3498802,0.343
"89","20158.9",89,3548445,0.351
"90","20158.9",90,3571872,-0.118
"91","20158.9",91,3629998,0.241
"92","20158.9",92,3650207,-0.055
"93","20158.9",93,3705275,-0.157
