"","pid.chr","data.i","position","logratio"
"1","20142.22",1,16050690,0.533
"2","20142.22",2,16099718,-0.018
"3","20142.22",3,16136074,0.082
"4","20142.22",4,16177690,-0.012
"5","20142.22",5,16206459,0.183
"6","20142.22",6,16258168,-0.089
"7","20142.22",7,16297452,0.281
"8","20142.22",8,16330424,-0.07
"9","20142.22",9,16365642,0.269
"10","20142.22",10,16417696,-0.073
"11","20142.22",11,16450811,0.342
"12","20142.22",12,16487835,0.111
"13","20142.22",13,16634317,-0.137
"14","20142.22",14,16676052,0.074
"15","20142.22",15,16874010,-0.342
"16","20142.22",16,16912009,-0.105
"17","20142.22",17,16940383,-0.235
"18","20142.22",18,16983619,-0.08
"19","20142.22",19,17051746,-0.237
"20","20142.22",20,17080509,-0.174
"21","20142.22",21,17134663,0.165
"22","20142.22",22,17174249,0.114
"23","20142.22",23,17203997,-0.214
"24","20142.22",24,17258423,0.258
"25","20142.22",25,17299718,-0.153
"26","20142.22",26,17324510,0.093
"27","20142.22",27,17369715,0.008
"28","20142.22",28,17409625,0.099
"29","20142.22",29,17445645,0.315
"30","20142.22",30,17487973,-0.206
"31","20142.22",31,17525391,0.349
"32","20142.22",32,17561277,0.3
"33","20142.22",33,17618171,0.357
"34","20142.22",34,17658541,0.086
"35","20142.22",35,17682412,0.359
"36","20142.22",36,17728907,0.25
"37","20142.22",37,17762497,0.296
"38","20142.22",38,17800893,0.186
"39","20142.22",39,17859606,-0.12
"40","20142.22",40,17899228,-0.2
"41","20142.22",41,17927594,-0.175
"42","20142.22",42,17975766,-0.087
"43","20142.22",43,18018262,0.272
"44","20142.22",44,18053935,0.226
"45","20142.22",45,18089011,0.057
"46","20142.22",46,18136180,0.215
"47","20142.22",47,18179128,0.325
"48","20142.22",48,18215708,-0.25
"49","20142.22",49,18247267,0.397
"50","20142.22",50,18281219,0.304
"51","20142.22",51,18328154,-0.054
"52","20142.22",52,18369926,0.322
"53","20142.22",53,18412778,0.216
"54","20142.22",54,18449735,0.425
"55","20142.22",55,18492879,0.203
"56","20142.22",56,18538643,-0.168
"57","20142.22",57,18562287,-0.273
"58","20142.22",58,18611876,0.007
"59","20142.22",59,18649268,0.359
"60","20142.22",60,18683531,-0.64
"61","20142.22",61,18722463,-0.521
"62","20142.22",62,18774349,-0.928
"63","20142.22",63,18806470,-0.998
"64","20142.22",64,18850475,-0.773
"65","20142.22",65,18890848,0.218
"66","20142.22",66,18935831,-0.058
"67","20142.22",67,18967594,0.204
"68","20142.22",68,19001993,-0.099
"69","20142.22",69,19057059,0.046
"70","20142.22",70,19097415,0.337
"71","20142.22",71,19125008,-0.138
"72","20142.22",72,19178739,0.174
"73","20142.22",73,19202517,0.012
"74","20142.22",74,19252000,0.135
"75","20142.22",75,19293122,-0.186
"76","20142.22",76,19323748,0.461
"77","20142.22",77,19370046,0.383
"78","20142.22",78,19412279,0.301
"79","20142.22",79,19447778,-0.127
"80","20142.22",80,19483448,0.201
"81","20142.22",81,19533661,-0.005
"82","20142.22",82,19565525,0.003
"83","20142.22",83,19608751,-0.098
"84","20142.22",84,19659866,0.319
"85","20142.22",85,19691720,-0.034
"86","20142.22",86,19722441,-0.26
"87","20142.22",87,19767252,-0.244
"88","20142.22",88,19814259,0.097
"89","20142.22",89,19849093,0.05
"90","20142.22",90,19893582,0.004
"91","20142.22",91,19934060,-0.027
"92","20142.22",92,19979940,-0.264
"93","20142.22",93,20014392,0.28
"94","20142.22",94,20046892,0.089
"95","20142.22",95,20084957,0.03
"96","20142.22",96,20138241,-0.022
"97","20142.22",97,20173838,-0.235
"98","20142.22",98,20207089,0.015
"99","20142.22",99,20242065,0.198
"100","20142.22",100,20283139,-0.262
"101","20142.22",101,20333161,-0.43
"102","20142.22",102,20376971,-0.374
"103","20142.22",103,20410447,0.103
"104","20142.22",104,20453505,-0.285
"105","20142.22",105,20491966,-0.722
"106","20142.22",106,20629566,-0.648
