"","pid.chr","data.i","position","logratio"
"1","487.11",1,159523,0.0440443327060212
"2","487.11",2,188757,-0.0484122051852459
"3","487.11",3,410498,-0.129733929604017
"4","487.11",4,452879,0.0114956388378294
"5","487.11",5,457136,0.0482361856528476
"6","487.11",6,2105352,0.00432160595009347
"7","487.11",7,2135858,-0.0276749584428483
"8","487.11",8,2271158,-0.00288827932482651
"9","487.11",9,2789097,-0.0985055449524251
"10","487.11",10,2803384,-0.0908029370083126
"11","487.11",11,2817708,-0.0985055449524251
"12","487.11",12,2890249,-0.114035243246029
"13","487.11",13,2976487,-0.00723156923107586
"14","487.11",14,3742256,0.01292617444427
"15","487.11",15,3805789,0.0772429989324604
"16","487.11",16,5254284,-0.0649174766813385
"17","487.11",17,5406808,-0.0232697793228472
"18","487.11",18,5994171,0.277389698810864
"19","487.11",19,6587547,0.10701824988212
"20","487.11",20,7170128,-0.0276749584428483
"21","487.11",21,8188105,0.0200576523412535
"22","487.11",22,8265605,-0.0469210473874926
"23","487.11",23,9473839,0.034215715337913
"24","487.11",24,10570277,-0.0528949484321255
"25","487.11",25,10646485,-0.0218043703183484
"26","487.11",26,11423920,0.00288250853312137
"27","487.11",27,11648145,-0.00288827932482651
"28","487.11",28,11801209,-0.0573916638883367
"29","487.11",29,11912163,-0.0439433475875971
"30","487.11",30,12033568,-0.0755200076409777
"31","487.11",31,12419060,-0.0892673380970874
"32","487.11",32,13511492,0.0813396274519388
"33","487.11",33,13715008,-0.163267919540864
"34","487.11",34,14664017,0.0989584800881688
"35","487.11",35,15822413,-0.0679388286565756
"36","487.11",36,15823279,0.0717626693000913
"37","487.11",37,17279339,-0.0424567992428948
"38","487.11",38,17279495,-0.0320936297098533
"39","487.11",39,18194024,0.0243196791954129
"40","487.11",40,18441433,0.141432790929296
"41","487.11",41,19359067,0.0799753767205959
"42","487.11",42,20223855,-0.0831412353002459
"43","487.11",43,21254659,-0.134477040860036
"44","487.11",44,22377066,-0.0785636691937021
"45","487.11",45,22487372,-0.168122758808327
"46","487.11",46,22734934,0.0908534304511135
"47","487.11",47,23489316,0.0867837661420667
"48","487.11",48,23834932,-0.0740005814437769
"49","487.11",49,25040815,0.0621217119077975
"50","487.11",50,25975908,0.01292617444427
"51","487.11",51,27449359,0.0786098346963665
"52","487.11",52,28994095,0.0676387168753633
"53","487.11",53,30032043,-0.00723156923107586
"54","487.11",54,30523119,-0.0159575739029762
"55","487.11",55,30941388,-0.077041035763828
"56","487.11",56,31779739,-0.0985055449524251
"57","487.11",57,31984172,0.0200576523412535
"58","487.11",58,32333104,0.0648828515848544
"59","487.11",59,32336937,0.00144197417390632
"60","487.11",60,32344790,0.10969486482593
"61","487.11",61,32353149,-0.077041035763828
"62","487.11",62,33228872,-0.0144995696951151
"63","487.11",63,33878355,0.00863030514344006
"64","487.11",64,33958277,0.063502942306158
"65","487.11",65,34778795,-0.00723156923107586
"66","487.11",66,35271328,0.070389327891398
"67","487.11",67,35782502,-0.139235797371172
"68","487.11",68,36367320,-0.0649174766813385
"69","487.11",69,36709282,0.0229004021100788
"70","487.11",70,37790446,-0.0513991525066443
"71","487.11",71,39078157,-0.106249498279434
"72","487.11",72,39344507,-0.0528949484321255
"73","487.11",73,40379942,-0.0306192350583921
"74","487.11",74,41087387,0.0114956388378294
"75","487.11",75,41188693,-0.0320936297098533
"76","487.11",76,42810395,-0.0291463456595165
"77","487.11",77,44063291,0.0299828662157143
"78","487.11",78,44465184,0.0538064436957938
"79","487.11",79,44763491,0.0157829972409275
"80","487.11",80,46082583,0.0143552929770701
"81","487.11",81,47237859,0.137503523749935
"82","487.11",82,47293660,-0.0350469470992008
"83","487.11",83,48041787,0.0482361856528476
"84","487.11",84,48303922,-0.128156351490682
"85","487.11",85,48895285,0.00288250853312137
"86","487.11",86,49547824,-0.207561069935362
"87","487.11",87,50122076,-0.0694518807521452
"88","487.11",88,51388633,-0.026205070347394
"89","487.11",89,51552628,-0.0276749584428483
"90","487.11",90,54901276,-0.026205070347394
"91","487.11",91,55915262,-0.0350469470992008
"92","487.11",92,55968615,-0.0892673380970874
"93","487.11",93,57012200,0.0690146779151805
"94","487.11",94,57329026,0.0482361856528476
"95","487.11",95,57439356,0.0772429989324604
"96","487.11",96,58882603,0.0384361816561079
"97","487.11",97,60318070,-0.0694518807521452
"98","487.11",98,61002023,0.0496307677246004
"99","487.11",99,61496496,0.16478627814334
"100","487.11",100,61717310,0.0745054363636298
"101","487.11",101,62702343,0.0551956542421246
"102","487.11",102,63177043,-0.129733929604017
"103","487.11",103,63473940,0.137503523749935
"104","487.11",104,63765050,-0.0969617298870879
