"","pid.chr","data.i","position","logratio"
"1","20171.16",1,71631,-0.739
"2","20171.16",2,101336,0.333
"3","20171.16",3,155546,-0.23
"4","20171.16",4,192213,-0.059
"5","20171.16",5,229772,-0.837
"6","20171.16",6,277934,0.259
"7","20171.16",7,306376,0.196
"8","20171.16",8,357443,-0.023
"9","20171.16",9,397235,-0.171
"10","20171.16",10,436267,0.292
"11","20171.16",11,478987,0.155
"12","20171.16",12,507415,-0.251
"13","20171.16",13,547263,0.32
"14","20171.16",14,592501,-0.57
"15","20171.16",15,636592,-0.126
"16","20171.16",16,674568,-0.089
"17","20171.16",17,714019,-0.282
"18","20171.16",18,758248,-0.261
"19","20171.16",19,793778,-0.027
"20","20171.16",20,827846,-0.106
"21","20171.16",21,870016,0.216
"22","20171.16",22,914066,0.365
"23","20171.16",23,956194,-0.242
"24","20171.16",24,992006,0.4
"25","20171.16",25,1021949,-0.118
"26","20171.16",26,1067634,0.396
"27","20171.16",27,1109381,0.048
"28","20171.16",28,1146823,-0.053
"29","20171.16",29,1190538,0.262
"30","20171.16",30,1227155,0.167
"31","20171.16",31,1261215,0.442
"32","20171.16",32,1300070,-0.148
"33","20171.16",33,1349144,0.082
"34","20171.16",34,1399366,-0.759
"35","20171.16",35,1432220,-0.638
"36","20171.16",36,1479917,-0.232
"37","20171.16",37,1514295,0.243
"38","20171.16",38,1542828,0.261
"39","20171.16",39,1595812,0.238
"40","20171.16",40,1635239,0.001
"41","20171.16",41,1675688,0.005
"42","20171.16",42,1717917,0.293
"43","20171.16",43,1751303,0.14
"44","20171.16",44,1781740,0.015
"45","20171.16",45,1824902,-0.104
"46","20171.16",46,1863494,0.116
"47","20171.16",47,1908270,-0.027
"48","20171.16",48,1940468,-0.091
"49","20171.16",49,1985053,-0.219
"50","20171.16",50,2033148,-0.702
"51","20171.16",51,2069492,-0.358
"52","20171.16",52,2106440,-0.011
"53","20171.16",53,2145932,0.258
"54","20171.16",54,2195956,-0.135
"55","20171.16",55,2235775,-0.078
"56","20171.16",56,2266662,0.176
"57","20171.16",57,2316190,-0.453
"58","20171.16",58,2354005,0.03
"59","20171.16",59,2392823,-0.566
"60","20171.16",60,2422205,0.139
"61","20171.16",61,2461158,-0.001
"62","20171.16",62,2511902,0.03
"63","20171.16",63,2547705,0.155
"64","20171.16",64,2592096,0.075
"65","20171.16",65,2625436,0.248
"66","20171.16",66,2679234,0.283
"67","20171.16",67,2714940,0.073
"68","20171.16",68,2757427,0.311
"69","20171.16",69,2785084,-0.06
"70","20171.16",70,2821639,0.226
"71","20171.16",71,2872745,0.461
"72","20171.16",72,2916270,-0.026
"73","20171.16",73,2951173,0.33
"74","20171.16",74,2996186,-0.118
"75","20171.16",75,3027835,-0.243
"76","20171.16",76,3076429,-0.65
"77","20171.16",77,3111242,-0.124
"78","20171.16",78,3149401,0.363
"79","20171.16",79,3181771,-0.17
"80","20171.16",80,3239865,-0.032
"81","20171.16",81,3273804,-0.08
"82","20171.16",82,3301680,-0.024
"83","20171.16",83,3342806,-0.35
"84","20171.16",84,3398250,0.455
"85","20171.16",85,3426545,-0.088
"86","20171.16",86,3461655,0.287
"87","20171.16",87,3509631,-0.263
"88","20171.16",88,3556279,0.217
"89","20171.16",89,3586361,0.067
"90","20171.16",90,3620859,0.249
"91","20171.16",91,3660243,-0.003
"92","20171.16",92,3707689,-0.24
"93","20171.16",93,3751643,-0.037
"94","20171.16",94,3795444,0.045
"95","20171.16",95,3834755,0.164
"96","20171.16",96,3874449,0.232
"97","20171.16",97,3907705,-0.068
"98","20171.16",98,3945366,0.356
"99","20171.16",99,3993295,0.248
"100","20171.16",100,4032643,0.037
"101","20171.16",101,4062123,-0.085
"102","20171.16",102,4102755,0.221
"103","20171.16",103,4152137,-0.063
"104","20171.16",104,4197685,0.489
"105","20171.16",105,4237392,0.149
"106","20171.16",106,4260192,-0.088
"107","20171.16",107,4300066,-0.049
"108","20171.16",108,4357199,-0.026
"109","20171.16",109,4396449,0.088
"110","20171.16",110,4420405,-0.89
"111","20171.16",111,4460757,-0.315
"112","20171.16",112,4507748,0.235
"113","20171.16",113,4548883,0.216
"114","20171.16",114,4585265,-0.082
"115","20171.16",115,4636860,0.184
"116","20171.16",116,4676663,-0.322
"117","20171.16",117,4717767,0.437
"118","20171.16",118,4749509,0.303
"119","20171.16",119,4791373,-0.09
"120","20171.16",120,4838961,0.355
"121","20171.16",121,4871231,-0.195
"122","20171.16",122,4917985,0.276
"123","20171.16",123,4955467,0.045
"124","20171.16",124,4999079,0.271
"125","20171.16",125,5034096,-0.182
"126","20171.16",126,5068925,0.229
"127","20171.16",127,5104444,0.232
"128","20171.16",128,5153523,0.16
"129","20171.16",129,5191979,-0.303
"130","20171.16",130,5222862,-0.24
"131","20171.16",131,5268220,-0.118
"132","20171.16",132,5311415,0.183
"133","20171.16",133,5357303,0.141
"134","20171.16",134,5394309,0.191
"135","20171.16",135,5435110,0.152
"136","20171.16",136,5465884,0.109
"137","20171.16",137,5504613,-0.14
"138","20171.16",138,5556941,0.086
"139","20171.16",139,5593672,0.265
"140","20171.16",140,5623311,0.034
"141","20171.16",141,5667909,0.003
"142","20171.16",142,5717034,0
"143","20171.16",143,5740177,0.173
"144","20171.16",144,5781867,0.136
"145","20171.16",145,5829046,0.244
"146","20171.16",146,5868713,0.244
"147","20171.16",147,5917395,0.283
"148","20171.16",148,5951429,0.234
"149","20171.16",149,5986898,0.133
"150","20171.16",150,6023294,-0.015
"151","20171.16",151,6075821,0.004
"152","20171.16",152,6106252,-0.387
"153","20171.16",153,6152926,0.044
"154","20171.16",154,6191558,0.056
"155","20171.16",155,6239683,0.062
"156","20171.16",156,6263729,-0.087
"157","20171.16",157,6312551,0.305
"158","20171.16",158,6349379,0.005
"159","20171.16",159,6387790,-0.102
"160","20171.16",160,6425558,0.18
"161","20171.16",161,6471736,0.073
"162","20171.16",162,6501022,0.37
"163","20171.16",163,6553523,0.264
"164","20171.16",164,6584394,0.247
"165","20171.16",165,6636609,0.47
"166","20171.16",166,6660745,-0.037
"167","20171.16",167,6703009,-0.094
"168","20171.16",168,6747759,-0.018
"169","20171.16",169,6784161,0.443
"170","20171.16",170,6837063,0.08
"171","20171.16",171,6872963,-0.181
"172","20171.16",172,6900600,0.256
"173","20171.16",173,6959864,0.315
"174","20171.16",174,6981524,0.008
"175","20171.16",175,7020359,-0.112
"176","20171.16",176,7076387,0.266
"177","20171.16",177,7109137,0.307
"178","20171.16",178,7155011,-0.148
"179","20171.16",179,7191716,0.294
"180","20171.16",180,7220881,0.07
"181","20171.16",181,7276984,-0.127
"182","20171.16",182,7309085,0.024
"183","20171.16",183,7351386,-0.2
"184","20171.16",184,7381353,0.012
"185","20171.16",185,7428316,-0.097
"186","20171.16",186,7470202,-0.013
"187","20171.16",187,7501985,0.092
"188","20171.16",188,7547334,0.094
"189","20171.16",189,7588187,-0.055
"190","20171.16",190,7635810,-0.022
"191","20171.16",191,7663937,0.114
"192","20171.16",192,7710389,0.081
"193","20171.16",193,7748905,-0.285
"194","20171.16",194,7799392,-0.12
"195","20171.16",195,7828310,0.193
"196","20171.16",196,7876258,-0.167
"197","20171.16",197,7905284,0.036
"198","20171.16",198,7959672,0.339
"199","20171.16",199,7991915,0.016
"200","20171.16",200,8021109,-0.207
"201","20171.16",201,8060490,-0.008
"202","20171.16",202,8102228,0.16
"203","20171.16",203,8140413,0.116
"204","20171.16",204,8185266,-0.265
"205","20171.16",205,8220979,0.069
"206","20171.16",206,8270232,-0.131
"207","20171.16",207,8313156,-0.13
"208","20171.16",208,8351764,0.259
"209","20171.16",209,8384657,0.172
"210","20171.16",210,8431679,-0.12
"211","20171.16",211,8476985,-0.182
"212","20171.16",212,8502899,-0.003
"213","20171.16",213,8558683,0.512
"214","20171.16",214,8585348,-0.062
"215","20171.16",215,8634175,0.433
"216","20171.16",216,8705891,-0.117
"217","20171.16",217,8736688,0.025
"218","20171.16",218,8783929,0.246
"219","20171.16",219,8818047,-0.16
"220","20171.16",220,8868254,0.129
"221","20171.16",221,8900685,0.2
"222","20171.16",222,8940011,0.163
"223","20171.16",223,8990165,-0.275
"224","20171.16",224,9029526,-0.059
"225","20171.16",225,9068242,0.078
"226","20171.16",226,9094737,0.117
"227","20171.16",227,9140856,0.415
"228","20171.16",228,9188495,-0.756
"229","20171.16",229,9215349,0.222
"230","20171.16",230,9270771,-0.087
"231","20171.16",231,9294572,0.104
"232","20171.16",232,9349855,0.046
"233","20171.16",233,9384857,-0.096
"234","20171.16",234,9430172,0.081
"235","20171.16",235,9463882,0.333
"236","20171.16",236,9511779,-0.111
"237","20171.16",237,9545217,0.1
"238","20171.16",238,9580590,-0.094
"239","20171.16",239,9618356,0.136
"240","20171.16",240,9672195,0.311
"241","20171.16",241,9701849,0.063
"242","20171.16",242,9740019,0.557
"243","20171.16",243,9775264,0.495
"244","20171.16",244,9831416,-0.343
"245","20171.16",245,9855254,-0.114
"246","20171.16",246,9895068,-0.078
"247","20171.16",247,9948055,0.096
"248","20171.16",248,9986447,-0.118
"249","20171.16",249,10013744,0.003
"250","20171.16",250,10063416,-0.101
"251","20171.16",251,10100263,0.184
"252","20171.16",252,10135569,0.091
"253","20171.16",253,10175377,-0.029
"254","20171.16",254,10215845,-0.117
"255","20171.16",255,10254608,0.036
"256","20171.16",256,10310686,0.067
"257","20171.16",257,10338233,-0.022
"258","20171.16",258,10376374,0.352
"259","20171.16",259,10418709,-0.027
"260","20171.16",260,10454337,-0.04
"261","20171.16",261,10497677,0.339
"262","20171.16",262,10537613,0.092
"263","20171.16",263,10578698,-0.093
"264","20171.16",264,10624398,-0.114
"265","20171.16",265,10669773,0.016
"266","20171.16",266,10710219,0.127
"267","20171.16",267,10734501,0.273
"268","20171.16",268,10775130,-0.005
"269","20171.16",269,10824464,0.318
"270","20171.16",270,10855378,0.219
"271","20171.16",271,10893637,0.157
"272","20171.16",272,10934927,0.059
"273","20171.16",273,10992316,-0.292
"274","20171.16",274,11021770,0.187
"275","20171.16",275,11058772,0.255
"276","20171.16",276,11105066,0.215
"277","20171.16",277,11139658,0.238
"278","20171.16",278,11188212,0.116
"279","20171.16",279,11214979,0.372
"280","20171.16",280,11255296,0.203
"281","20171.16",281,11311531,0.03
"282","20171.16",282,11339598,0.477
"283","20171.16",283,11373484,-0.017
"284","20171.16",284,11419041,0.451
"285","20171.16",285,11466456,-0.391
"286","20171.16",286,11494814,0.373
"287","20171.16",287,11547096,-0.121
"288","20171.16",288,11579088,0.107
"289","20171.16",289,11626822,0.311
"290","20171.16",290,11660756,0.242
"291","20171.16",291,11698755,-0.079
