"","pid.chr","data.i","position","logratio"
"1","20136.17",1,5157,-0.135
"2","20136.17",2,58771,-0.1
"3","20136.17",3,89183,0.12
"4","20136.17",4,125943,0.094
"5","20136.17",5,161462,-0.05
"6","20136.17",6,217981,-0.008
"7","20136.17",7,247509,0.08
"8","20136.17",8,295338,-0.079
"9","20136.17",9,411188,0.002
"10","20136.17",10,438633,-0.186
"11","20136.17",11,473962,-1.126
"12","20136.17",12,531215,0.257
"13","20136.17",13,559809,0.262
"14","20136.17",14,599780,0.173
"15","20136.17",15,639732,-0.386
"16","20136.17",16,687201,0.116
"17","20136.17",17,721556,0.139
"18","20136.17",18,762950,-0.034
"19","20136.17",19,811077,0.109
"20","20136.17",20,833276,-0.012
"21","20136.17",21,873755,0.017
"22","20136.17",22,917182,-0.071
"23","20136.17",23,969533,0.069
"24","20136.17",24,1000984,0.13
"25","20136.17",25,1049264,-0.12
"26","20136.17",26,1092909,-0.264
"27","20136.17",27,1122097,0.109
"28","20136.17",28,1153894,-0.492
"29","20136.17",29,1199377,0.178
"30","20136.17",30,1245582,0.136
"31","20136.17",31,1288564,0.015
"32","20136.17",32,1315193,-0.185
"33","20136.17",33,1356675,-0.792
"34","20136.17",34,1407872,-0.004
"35","20136.17",35,1433710,0.154
"36","20136.17",36,1492445,0.076
"37","20136.17",37,1516478,0.135
"38","20136.17",38,1572983,0.127
"39","20136.17",39,1607821,-0.196
"40","20136.17",40,1651667,-0.208
"41","20136.17",41,1683049,0.176
"42","20136.17",42,1723950,0.056
"43","20136.17",43,1755638,0.043
"44","20136.17",44,1796025,0.321
"45","20136.17",45,1837999,-0.146
"46","20136.17",46,1879416,-0.405
"47","20136.17",47,1916016,0.053
"48","20136.17",48,1970311,-0.096
"49","20136.17",49,2009154,0.213
"50","20136.17",50,2036675,0.131
"51","20136.17",51,2091177,-0.12
"52","20136.17",52,2131073,0.084
"53","20136.17",53,2155920,-0.387
"54","20136.17",54,2197453,-0.148
"55","20136.17",55,2237378,-0.411
"56","20136.17",56,2277132,-1.002
"57","20136.17",57,2320284,-0.195
"58","20136.17",58,2357649,-0.062
"59","20136.17",59,2395626,0.184
"60","20136.17",60,2449017,0.121
"61","20136.17",61,2475422,0.068
"62","20136.17",62,2519329,0.384
"63","20136.17",63,2572992,0.145
