"","pid.chr","data.i","position","logratio"
"1","2.1",1,809681,-0.722610301189136
"2","2.1",2,928433,-0.880975896857725
"3","2.1",3,987423,-0.915935735211525
"4","2.1",4,1083595,-0.982790709967777
"5","2.1",5,1125548,-0.722610301189136
"6","2.1",6,1199359,-0.751465163861321
"7","2.1",7,1392490,-0.905088352974533
"8","2.1",8,1672814,-0.641603738043346
"9","2.1",9,1985786,-1.00288827932483
"10","2.1",10,2046695,-0.865121945656888
"11","2.1",11,2068186,-0.77595972578207
"12","2.1",12,2072530,-0.823677227359537
"13","2.1",13,2378492,-0.943416471633633
"14","2.1",14,2943835,-0.921390165303633
"15","2.1",15,3365311,-1.01741705307741
"16","2.1",16,3546987,-0.902389203373578
"17","2.1",17,3639062,-0.727379545337008
"18","2.1",18,3645385,-0.859875776090929
"19","2.1",19,4456209,-0.886299500835272
"20","2.1",20,4646890,-0.977099597889921
"21","2.1",21,4793883,-0.935117148415146
"22","2.1",22,5534815,-0.823677227359537
"23","2.1",23,5557203,-0.841662972832899
"24","2.1",24,5873030,-0.943416471633633
"25","2.1",25,6370039,-0.852042118612899
"26","2.1",26,6458990,-1.06190243892591
"27","2.1",27,6648786,-0.694321256757713
"28","2.1",28,6836934,-0.880975896857725
"29","2.1",29,6880413,-0.833927324053294
"30","2.1",30,7108117,-0.831357964441161
"31","2.1",31,7137589,-1.06491747668134
"32","2.1",32,7224460,-0.891642821909581
"33","2.1",33,7336849,-0.894321922105463
"34","2.1",34,7393449,-0.899695094204314
"35","2.1",35,7517106,-0.951763814347152
"36","2.1",36,7613809,-0.891642821909581
"37","2.1",37,7719430,-0.746615764199926
"38","2.1",38,7782841,-0.729770092762002
"39","2.1",39,7782952,-0.788364746672851
"40","2.1",40,7834595,-0.706041020971305
"41","2.1",41,7926121,-0.65744525452268
"42","2.1",42,7966197,-0.552156355637915
"43","2.1",43,8038045,-0.790858602161408
"44","2.1",44,8175040,-0.619270551496451
"45","2.1",45,8324178,-0.888968687611256
"46","2.1",46,8344307,-0.888968687611256
"47","2.1",47,8464652,-0.841662972832899
"48","2.1",48,8584536,-0.67116353577046
"49","2.1",49,8633850,-0.597277823154395
"50","2.1",50,8746359,-0.732164607902385
"51","2.1",51,8807848,-0.535331732996556
"52","2.1",52,8841404,-0.648371670897218
"53","2.1",53,8915132,-0.488026018218199
"54","2.1",54,8995312,-0.689659879387849
"55","2.1",55,9046448,-0.67116353577046
"56","2.1",56,9065970,-0.790858602161408
"57","2.1",57,9212882,-0.87038726186953
"58","2.1",58,9280950,-0.582079992188035
